id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	ENSG00000100311	ENSG00000134853	True	False	True	curated	False	0.011																																													0.326312611							0.7927787106																																																																																																																																																																																																																																																																																						0.4861832943							0.9526493939																								
CPI-SC05B2AA866	COL12A1_a11b1 complex	simple:Q99715	complex:a11b1 complex	ENSG00000111799		True	False	False	curated	True	0.011																																																																																																																				0.1718982996	0.1738659056																																																																																																																																																																																													0.4832765832	0.4852441892																																																						
CPI-SC0082A7233	COL4A4_a11b1 complex	simple:P53420	complex:a11b1 complex	ENSG00000081052		True	False	False	curated	True	0.011																																																																														0.4659535175	0.4679211235																																																																																																																																																																																													0.2536752975	0.2556429035																																																																																												
CPI-SC05F111D21	COL27A1_a11b1 complex	simple:Q8IZC6	complex:a11b1 complex	ENSG00000196739		True	False	False	curated	True	0.011																																																																																																																																																																																																																			0.2326768431	0.2346444491																		0.1407773876	0.1427449936																																																																																																																																		
CPI-SC08AF9CA91	COL8A2_a11b1 complex	simple:P25067	complex:a11b1 complex	ENSG00000171812		True	False	False	curated	True	0.011																																																																														0.2411975309	0.2431651369																																																																																																																																																																																																																																			0.1954009978	0.1973686038																																																						
CPI-SS0C03F7CDC	VEGFA_KDR	simple:P15692	simple:P35968	ENSG00000112715	ENSG00000128052	True	False	True	curated	False	0.011																		0.4490945366																																																									0.3115916639																			0.3163493955																																																																																																																																																																											0.391536888																																																																																																
CPI-SC0674C647E	COL4A3_a11b1 complex	simple:Q01955	complex:a11b1 complex	ENSG00000169031		True	False	False	curated	True	0.011																																																																														0.5199525366	0.5219201426																																																																																																																																																																																													0.3893409661	0.3913085721																																																																																												
CPI-SC0681D30FE	COL1A2_a11b1 complex	simple:P08123	complex:a11b1 complex	ENSG00000164692		True	False	False	curated	True	0.011																																																																																																																				0.3832452167	0.3852128227																																																																																																																																																																																													0.2608663853	0.2628339912																																																						
CPI-CS02957B1BF	BMR1B_AVR2A_BMP4	complex:BMR1B_AVR2A	simple:P12644		ENSG00000125378	True	True	False	curated	False	0.011													1.0320126851				0.9591058439																																																																								0.4879742814				0.4150674402																																																																																																																																																																																																																																																																												
CPI-SC04085F9F9	COL6A1_a11b1 complex	simple:P12109	complex:a11b1 complex	ENSG00000142156		True	False	False	curated	True	0.011																																								0.1322241217	0.1341917276																																																																																																																																																																																																																																																																									0.2334310602	0.2353986662																																																						
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		ENSG00000125378	True	True	False	curated	False	0.011													1.0320126851				0.9591058439																																																																								0.4879742814				0.4150674402																																																																																																																																																																																																																																																																												
CPI-SS082AD7B6A	FZD6_WNT5A	simple:O60353	simple:P41221	ENSG00000164930	ENSG00000114251	True	True	False	curated	False	0.011																																																																																			0.316501608																																						0.35079991																																																																																																																																																								0.5342537696																																																									0.5142194613																															
CPI-SC0035F0B0F	COL19A1_a11b1 complex	simple:Q14993	complex:a11b1 complex	ENSG00000082293		True	False	False	curated	True	0.011																																																																																																																																							0.6038846751	0.605852281																																																																																																																																																																																																																0.1255989803	0.1275665862																
CPI-CS067298D94	FLT1 complex_VEGFA	complex:FLT1 complex	simple:P15692		ENSG00000112715	True	True	False	curated	False	0.011																																																																																																																																																																																																																																																																																																																																				0.4490945366			0.3115916639	0.3163493955									0.391536888																								
CPI-SC0CE433AB8	COL4A5_a11b1 complex	simple:P29400	complex:a11b1 complex	ENSG00000188153		True	False	False	curated	True	0.011																																																																														0.3143456102	0.3163132162																																					0.5437227105	0.5456903165																																																																																																																																																																																																																																																				
CPI-SS086615F9B	CSF1_CELSR3	simple:P09603	simple:Q9NYQ7	ENSG00000184371	ENSG00000008300	True	False	True	I2D	False	0.011																																																																																																																																																																													0.2326850612	0.2419082009																																																								0.1608002018	0.1700233415																																																																																																																																		
CPI-SC0DF641DAA	COL5A2_a11b1 complex	simple:P05997	complex:a11b1 complex	ENSG00000204262		True	False	False	curated	True	0.011																																																																																																																				0.2048928826	0.2068604886																																																																																																																																																																																													0.3960855546	0.3980531605																																																						
CPI-SS0B01CF3AB	CSF1R_CSF1	simple:P07333	simple:P09603	ENSG00000182578	ENSG00000184371	True	True	False	curated	False	0.011																																																																																																																																																																																																								0.7070746092			0.6351897498																0.697182494			0.6252976346																																																																																																																																											
CPI-SS02904BE32	GLRA2_FAM3C	simple:P23416	simple:Q92520	ENSG00000101958	ENSG00000196937	True	True	False	InnateDB-All	False	0.014																																																																																																																																											0.2098481209		0.1840427333					0.2214583089	0.2405691438			0.2435652633																																																																																																																																																																																																																			
CPI-SS0C85BC9AF	PROS1_AXL	simple:P07225	simple:P30530	ENSG00000184500	ENSG00000167601	True	False	True	guidetopharmacology.org	False	0.014																																																																																																																									0.197584728																																																																												0.254979176																			0.3711112115																																																																																															0.1750406978																			0.2069721306																															
CPI-SC07BE7830D	SPP1_a4b1 complex	simple:P10451	complex:a4b1 complex	ENSG00000118785		True	False	False	curated	True	0.014																																																																																																																																																																																																																																																																																																																		0.2603669416	0.240509973			0.2489454661					0.4283780769				0.4104445797																																										
CPI-SC01AB9BED7	SPP1_a9b1 complex	simple:P10451	complex:a9b1 complex	ENSG00000118785		True	False	False	curated	True	0.017																																																																																																																																																																																																																																																																																																																					0.2443691949		0.2540166167				0.2987606759	0.330422106	0.3394721388	0.6107971688																																											
CPI-SC0EC572716	COL4A5_a1b1 complex	simple:P29400	complex:a1b1 complex	ENSG00000188153		True	False	False	curated	True	0.017																																																																																			0.4044750938								0.7977580819			0.5429792782																											0.6338521941								1.0271351822			0.7723563785																																																																																																																																																																																																																																					
CPI-SS0CB4F2FE4	PDGFB_ADGRV1	simple:P01127	simple:Q8WXG9	ENSG00000100311	ENSG00000164199	True	False	True	InnateDB-All	False	0.017																																											0.498138271									0.1590245985			0.487988715																																																																																																																																																																																																																																																																																	0.6580089542									0.3188952818			0.6478593983																					
CPI-SC091173D82	COL4A4_a1b1 complex	simple:P53420	complex:a1b1 complex	ENSG00000081052		True	False	False	curated	True	0.017																																																																																			0.5560830011								0.9493659892			0.6945871855																																																																																																																																																																																			0.3438047811								0.7370877692			0.4823089655																																																																													
CPI-SC07FB88720	COL4A3_a1b1 complex	simple:Q01955	complex:a1b1 complex	ENSG00000169031		True	False	False	curated	True	0.017																																																																																			0.6100820202								1.0033650083			0.7485862046																																																																																																																																																																																			0.4794704497								0.8727534378			0.617974634																																																																													
CPI-CS02C93975C	BMPR1B_BMPR2_BMP5	complex:BMPR1B_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.017							0.8870179376								0.914112824		1.1436067782																																																																		0.3429795338								0.3700744202		0.5995683744																																																																																																																																																																																																																																																																												
CPI-CS01A4D7E2F	BMR1B_AVR2A_BMP5	complex:BMR1B_AVR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.017							0.8870179376								0.914112824		1.1436067782																																																																		0.3429795338								0.3700744202		0.5995683744																																																																																																																																																																																																																																																																												
CPI-CS0EF793D6A	BMPR1B_BMPR2_BMP6	complex:BMPR1B_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.017					1.420844845		1.7003416765										0.9766356688																																																																0.8768064413		1.1563032728										0.4325972651																																																																																																																																																																																																																																																																												
CPI-CS0921BB754	BMR1B_AVR2A_BMP6	complex:BMR1B_AVR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.017					1.420844845		1.7003416765										0.9766356688																																																																0.8768064413		1.1563032728										0.4325972651																																																																																																																																																																																																																																																																												
CPI-SC0CFF5E19D	FN1_a11b1 complex	simple:P02751	complex:a11b1 complex	ENSG00000115414		True	False	False	curated	True	0.017																																																																																																																																																																																																																																																																																															0.1481249403	0.1500925463																		0.5683803359	0.5703479418																		0.4858282265	0.4877958325																																			
CPI-SC0D7F33CFB	COL27A1_a1b1 complex	simple:Q8IZC6	complex:a1b1 complex	ENSG00000196739		True	False	False	curated	True	0.017																																																																																																																																																																																																																								0.3228063267								0.7160893148			0.4613105111								0.2309068712								0.6241898593			0.3694110556																																																																																																																			
CPI-SC004A436C5	COL12A1_a1b1 complex	simple:Q99715	complex:a1b1 complex	ENSG00000111799		True	False	False	curated	True	0.017																																																																																																																									0.2620277832								0.6553107713			0.4005319676																																																																																																																																																																																			0.5734060668								0.9666890549			0.7119102511																																							
