id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Microglia|Microglia	Microglia|Oligo	Oligo|Microglia	Oligo|Oligo
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	ENSG00000153208	ENSG00000183087	True	True	False	guidetopharmacology.org	False	8.5335035077	8.3210860517	0.2804128651	0.0679954092
CPI-SS00C069DCB	SSTR1_SST	simple:P30872	simple:P61278	ENSG00000139874	ENSG00000157005	True	True	False	I2D	False	0.0	0.0	0.9428278002	0.6391769046
CPI-SS0E5593D5C	BMP8B_PLAUR	simple:P34820	simple:Q03405	ENSG00000116985	ENSG00000011422	True	False	True	InnateDB-All	False	0.2557366672	0.0	0.2186562019	0.0
CPI-SS0A91954A0	RYK_WNT3A	simple:P34925	simple:P56704	ENSG00000163785	ENSG00000154342	True	True	False	I2D	False	0.1385166266	0.0	0.2578929196	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000231314	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000238114	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000236925	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000236237	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000223448	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000204487	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000227507	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	ENSG00000111321	ENSG00000206437	False	True	False	curated	False	0.0989201555	0.0	0.0468494284	0.0
CPI-SS0DC2DD9D7	THPO_MPL	simple:P40225	simple:P40238	ENSG00000090534	ENSG00000117400	True	False	True	curated	False	0.0	0.0	0.0264352664	0.0182922625
CPI-SS0D5E1C3D2	NPBWR1_NPB	simple:P48145	simple:Q8NG41	ENSG00000183729	ENSG00000183979	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0250454511
CPI-SS032E9A219	CX3CR1_CX3CL1	simple:P49238	simple:P78423	ENSG00000168329	ENSG00000006210	True	True	True	curated	False	3.8396640728	3.7465819999	0.365170533	0.2720884601
CPI-SS0974EB232	ACKR1_CCL17	simple:Q16570	simple:Q92583	ENSG00000213088	ENSG00000102970	True	True	False	I2D	False	0.0	0.0458594547	0.0	0.0384774524
CPI-SS0B337B316	TEK_ANGPT1	simple:Q02763	simple:Q15389	ENSG00000120156	ENSG00000154188	True	True	False	curated	False	0.0704317474	0.040072132	0.0642066951	0.0338470797
CPI-SS00BBA318F	TEK_ANGPT4	simple:Q02763	simple:Q9Y264	ENSG00000120156	ENSG00000101280	True	True	False	curated	False	0.0307495467	0.0185090763	0.0245244945	0.0122840241
CPI-SS0D00AAD2F	SEMA5A_PLXNB3	simple:Q13591	simple:Q9ULL4	ENSG00000112902	ENSG00000198753	False	False	True	curated	False	0.131815946	0.9641643775	0.1341123863	0.9664608178
CPI-SS07DFEBFA8	GPR19_ENHO	simple:Q15760	simple:Q6UWT2	ENSG00000183150	ENSG00000168913	True	True	False	guidetopharmacology.org	False	0.1698754281	0.2086784253	0.1884288981	0.2272318953
CPI-SS08C995EB4	CXCL17_GPR35	simple:Q6UXB2	simple:Q9HC97	ENSG00000189377	ENSG00000178623	True	False	True	guidetopharmacology.org	False	0.1248575083	0.1205892314	0.1676263506	0.1633580737
CPI-SS00797FD15	EDA_EDA2R	simple:Q92838	simple:Q9HAV5	ENSG00000158813	ENSG00000131080	True	False	True	guidetopharmacology.org	False	0.0	0.1071779244	0.0	0.1285804349
CPI-SC07E0348EF	COL6A6_a11b1 complex	simple:A6NMZ7	complex:a11b1 complex	ENSG00000206384		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC05CE52A12	COL6A5_a11b1 complex	simple:A8TX70	complex:a11b1 complex	ENSG00000172752		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0F7E26271	COL1A1_a11b1 complex	simple:P02452	complex:a11b1 complex	ENSG00000108821		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0CF621D48	COL2A1_a11b1 complex	simple:P02458	complex:a11b1 complex	ENSG00000139219		True	False	False	curated	True	0.0	0.0	0.0653979156	0.0574357105
CPI-SC0A8902C85	COL3A1_a11b1 complex	simple:P02461	complex:a11b1 complex	ENSG00000168542		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0A0532ADC	COL4A1_a11b1 complex	simple:P02462	complex:a11b1 complex	ENSG00000187498		True	False	False	curated	True	0.0585199494	0.0505577443	0.050287748	0.0423255429
CPI-SC0CFF5E19D	FN1_a11b1 complex	simple:P02751	complex:a11b1 complex	ENSG00000115414		True	False	False	curated	True	0.0724974076	0.0645352025	0.0751144111	0.067152206
CPI-SC0DF641DAA	COL5A2_a11b1 complex	simple:P05997	complex:a11b1 complex	ENSG00000204262		True	False	False	curated	True	0.0	0.0	0.0455239613	0.0375617562
CPI-SC0681D30FE	COL1A2_a11b1 complex	simple:P08123	complex:a11b1 complex	ENSG00000164692		True	False	False	curated	True	0.0	0.0	0.0486426854	0.0406804803
CPI-SC02017BE74	COL4A2_a11b1 complex	simple:P08572	complex:a11b1 complex	ENSG00000134871		True	False	False	curated	True	0.0469443896	0.0389821845	0.0415408546	0.0335786495
CPI-SC0861656EC	COL11A1_a11b1 complex	simple:P12107	complex:a11b1 complex	ENSG00000060718		True	False	False	curated	True	0.0612855536	0.0533233484	0.0415408546	0.0335786495
CPI-SC04085F9F9	COL6A1_a11b1 complex	simple:P12109	complex:a11b1 complex	ENSG00000142156		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0A54B5323	COL6A2_a11b1 complex	simple:P12110	complex:a11b1 complex	ENSG00000142173		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0ECFACED2	COL6A3_a11b1 complex	simple:P12111	complex:a11b1 complex	ENSG00000163359		True	False	False	curated	True	0.0691656755	0.0612034704	0.0463705395	0.0384083344
CPI-SC0CA323AE3	COL11A2_a11b1 complex	simple:P13942	complex:a11b1 complex	ENSG00000204248		True	False	False	curated	True	0.0815607256	0.0735985205	0.0780946231	0.070132418
CPI-SC0CBC30AB7	COL9A1_a11b1 complex	simple:P20849	complex:a11b1 complex	ENSG00000112280		True	False	False	curated	True	0.0	0.0	0.1013851576	0.0934229525
CPI-SC0092846B0	COL5A1_a11b1 complex	simple:P20908	complex:a11b1 complex	ENSG00000130635		True	False	False	curated	True	0.0518731779	0.0439109728	0.0	0.0
CPI-SC08AF9CA91	COL8A2_a11b1 complex	simple:P25067	complex:a11b1 complex	ENSG00000171812		True	False	False	curated	True	0.0	0.0	0.0455048985	0.0375426934
CPI-SC07E958BDE	COL5A3_a11b1 complex	simple:P25940	complex:a11b1 complex	ENSG00000080573		True	False	False	curated	True	0.0	0.0	0.0574109233	0.0494487182
CPI-SC08CC68F11	COL8A1_a11b1 complex	simple:P27658	complex:a11b1 complex	ENSG00000144810		True	False	False	curated	True	0.0	0.0	0.048497705	0.0405354999
CPI-SC0CE433AB8	COL4A5_a11b1 complex	simple:P29400	complex:a11b1 complex	ENSG00000188153		True	False	False	curated	True	0.0562374085	0.0482752033	0.0536390333	0.0456768281
CPI-SC03BFF1D95	COL15A1_a11b1 complex	simple:P39059	complex:a11b1 complex	ENSG00000204291		True	False	False	curated	True	0.1383355942	0.1303733891	0.0540647395	0.0461025344
CPI-SC03ADD2063	COL18A1_a11b1 complex	simple:P39060	complex:a11b1 complex	ENSG00000182871		True	False	False	curated	True	0.0	0.0	0.057793055	0.0498308499
CPI-SC0082A7233	COL4A4_a11b1 complex	simple:P53420	complex:a11b1 complex	ENSG00000081052		True	False	False	curated	True	0.0855328791	0.077570674	0.0515926427	0.0436304376
CPI-SC0674C647E	COL4A3_a11b1 complex	simple:Q01955	complex:a11b1 complex	ENSG00000169031		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC03D71E025	COL7A1_a11b1 complex	simple:Q02388	complex:a11b1 complex	ENSG00000114270		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0DF986F22	COL10A1_a11b1 complex	simple:Q03692	complex:a11b1 complex	ENSG00000123500		True	False	False	curated	True	0.0461059208	0.0381437157	0.0526952323	0.0447330272
CPI-SC060984F83	COL14A1_a11b1 complex	simple:Q05707	complex:a11b1 complex	ENSG00000187955		True	False	False	curated	True	0.0773309582	0.0693687531	0.0	0.0
CPI-SC0014D5A6E	COL16A1_a11b1 complex	simple:Q07092	complex:a11b1 complex	ENSG00000084636		True	False	False	curated	True	0.0	0.0	0.0576653653	0.0497031601
CPI-SC0B066E03C	COL4A6_a11b1 complex	simple:Q14031	complex:a11b1 complex	ENSG00000197565		True	False	False	curated	True	0.0	0.0	0.0626618349	0.0546996298
CPI-SC0B4BD965C	COL9A3_a11b1 complex	simple:Q14050	complex:a11b1 complex	ENSG00000092758		True	False	False	curated	True	0.0	0.0	0.166373684	0.1584114789
CPI-SC0247E9ADB	COL9A2_a11b1 complex	simple:Q14055	complex:a11b1 complex	ENSG00000049089		True	False	False	curated	True	0.0459566221	0.037994417	0.079789009	0.0718268039
CPI-SC0035F0B0F	COL19A1_a11b1 complex	simple:Q14993	complex:a11b1 complex	ENSG00000082293		True	False	False	curated	True	0.0469443896	0.0389821845	0.0	0.0
CPI-SC06ACCFA52	COL24A1_a11b1 complex	simple:Q17RW2	complex:a11b1 complex	ENSG00000171502		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC069F9E62C	COL28A1_a11b1 complex	simple:Q2UY09	complex:a11b1 complex	ENSG00000215018		True	False	False	curated	True	0.0	0.0	0.0518821821	0.043919977
CPI-SC0D2BDC009	COL13A1_a11b1 complex	simple:Q5TAT6	complex:a11b1 complex	ENSG00000197467		False	False	False	curated	True	0.0	0.0	0.0602844612	0.0523222561
CPI-SC05F111D21	COL27A1_a11b1 complex	simple:Q8IZC6	complex:a11b1 complex	ENSG00000196739		True	False	False	curated	True	0.6825683038	0.6746060986	0.0863327495	0.0783705443
CPI-SC0BCD683D4	COL22A1_a11b1 complex	simple:Q8NFW1	complex:a11b1 complex	ENSG00000169436		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC041215790	COL26A1_a11b1 complex	simple:Q96A83	complex:a11b1 complex	ENSG00000160963		True	False	False	curated	True	0.0754655367	0.0675033316	0.0	0.0
CPI-SC05B2AA866	COL12A1_a11b1 complex	simple:Q99715	complex:a11b1 complex	ENSG00000111799		True	False	False	curated	True	0.0	0.0	0.0590396065	0.0510774013
CPI-SC051B1E9C4	COL20A1_a11b1 complex	simple:Q9P218	complex:a11b1 complex	ENSG00000101203		True	False	False	curated	True	0.0627507499	0.0547885448	0.0519415971	0.043979392
CPI-SC0247375A7	COL17A1_a11b1 complex	simple:Q9UMD9	complex:a11b1 complex	ENSG00000065618		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC090855C8E	FN1_aVb3 complex	simple:P02751	complex:aVb3 complex	ENSG00000115414		True	False	False	curated	True	0.383962359	0.0347688202	0.3865793625	0.0373858237
CPI-SC0B9199C7F	LAMC1_aVb3 complex	simple:P11047	complex:aVb3 complex	ENSG00000135862		True	False	False	curated	True	0.4809635821	0.1317700433	0.7048274967	0.355633958
CPI-SC0EC380922	F2_aVb3 complex	simple:P00734	complex:aVb3 complex	ENSG00000180210		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0530C27A8	VTN_aVb3 complex	simple:P04004	complex:aVb3 complex	ENSG00000109072		True	False	False	curated	True	0.3625840838	0.013390545	0.3584052528	0.009211714
CPI-SC0755598EE	THBS1_aVb3 complex	simple:P07996	complex:aVb3 complex	ENSG00000137801		False	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC044E3F9B6	FGF2_aVb3 complex	simple:P09038	complex:aVb3 complex	ENSG00000138685		True	False	False	curated	True	0.3771283339	0.0279347952	0.3579764002	0.0087828615
CPI-SC0988E0218	SPP1_aVb3 complex	simple:P10451	complex:aVb3 complex	ENSG00000118785		True	False	False	curated	True	0.4307518819	0.0815583431	0.3633878363	0.0141942975
CPI-SC0E2D0DC4B	FGF1_aVb3 complex	simple:P05230	complex:aVb3 complex	ENSG00000113578		True	False	False	curated	True	0.6032542973	0.2540607585	0.657961239	0.3087677002
CPI-SC00756BB93	THY1_aVb3 complex	simple:P04216	complex:aVb3 complex	ENSG00000154096		False	False	False	curated	True	1.6390668428	1.289873304	1.3191040964	0.9699105576
CPI-SC0E1037D03	VWF_aVb3 complex	simple:P04275	complex:aVb3 complex	ENSG00000110799		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC02E74AFA5	MMP2_aVb3 complex	simple:P08253	complex:aVb3 complex	ENSG00000087245		True	False	False	curated	True	0.3653884674	0.0161949286	0.0	0.0
CPI-SC0A58E6695	TNC_aVb3 complex	simple:P24821	complex:aVb3 complex	ENSG00000041982		True	False	False	curated	True	0.0	0.0	0.3681735377	0.018979999
CPI-SC06525B099	L1CAM_aVb3 complex	simple:P32004	complex:aVb3 complex	ENSG00000198910		False	False	False	curated	True	0.4060488605	0.0568553217	0.4172535227	0.0680599839
CPI-SC095A2C115	PLAUR_aVb3 complex	simple:Q03405	complex:aVb3 complex	ENSG00000011422		True	True	False	curated	True	0.5661595142	0.2169659754	0.0	0.0
CPI-SC0EFCE145F	OMD_aVb3 complex	simple:Q99983	complex:aVb3 complex	ENSG00000127083		True	False	False	curated	True	0.3783301484	0.0291366096	0.3605477048	0.0113541661
CPI-SC04F2478E9	FN1_a3b1 complex	simple:P02751	complex:a3b1 complex	ENSG00000115414		True	False	False	curated	True	0.0	0.0386198365	0.0	0.0412368399
CPI-SC02BFEEC8A	THBS1_a3b1 complex	simple:P07996	complex:a3b1 complex	ENSG00000137801		False	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0ED0520DD	LAMA3_a3b1 complex	simple:Q16787	complex:a3b1 complex	ENSG00000053747		True	False	False	curated	True	0.0	0.0348088105	0.0	0.0
CPI-SC09938698A	CSPG4_a3b1 complex	simple:Q6UVK1	complex:a3b1 complex	ENSG00000173546		False	False	False	curated	True	0.0	0.0358209926	0.0	0.0963317447
CPI-SC06364D669	FN1_a4b1 complex	simple:P02751	complex:a4b1 complex	ENSG00000115414		True	False	False	curated	True	0.2452226267	0.0838895366	0.2478396302	0.0865065401
CPI-SC07BE7830D	SPP1_a4b1 complex	simple:P10451	complex:a4b1 complex	ENSG00000118785		True	False	False	curated	True	0.2920121496	0.1306790595	0.224648104	0.0633150139
CPI-SC0BC542ACC	TNC_a4b1 complex	simple:P24821	complex:a4b1 complex	ENSG00000041982		True	False	False	curated	True	0.0	0.0	0.2294338054	0.0681007153
CPI-SC0E9C058EB	PLAUR_a4b1 complex	simple:Q03405	complex:a4b1 complex	ENSG00000011422		True	True	False	curated	True	0.4274197819	0.2660866918	0.0	0.0
CPI-SC0A9EB628A	VCAM1_a4b1 complex	simple:P19320	complex:a4b1 complex	ENSG00000162692		False	False	False	curated	True	0.3134712678	0.1521381777	0.2331655405	0.0718324504
CPI-SC070D5A96F	JAM2_a4b1 complex	simple:P57087	complex:a4b1 complex	ENSG00000154721		False	False	False	curated	True	0.4626015968	0.3012685068	0.2585145837	0.0971814936
CPI-SC08B2AD7C6	FN1_a5b1 complex	simple:P02751	complex:a5b1 complex	ENSG00000115414		True	False	False	curated	True	0.2545063056	0.0	0.2571233091	0.0
CPI-SC0C8B4C056	CD40LG_a5b1 complex	simple:P29965	complex:a5b1 complex	ENSG00000102245		True	False	False	curated	True	0.0	0.0	0.0	0.0
CPI-SC0592EC3D0	L1CAM_a5b1 complex	simple:P32004	complex:a5b1 complex	ENSG00000198910		False	False	False	curated	True	0.2765928071	0.0	0.2877974693	0.0
CPI-SC058F72F90	FBN1_a5b1 complex	simple:P35555	complex:a5b1 complex	ENSG00000166147		True	False	False	curated	True	0.2336703203	0.0	0.0	0.0
CPI-SC092C3E4DF	FN1_a8b1 complex	simple:P02751	complex:a8b1 complex	ENSG00000115414		True	False	False	curated	True	0.0	0.0712882361	0.0	0.0739052396
CPI-SC01195CB48	TNC_a8b1 complex	simple:P24821	complex:a8b1 complex	ENSG00000041982		True	False	False	curated	True	0.0	0.0	0.0	0.0554994148
CPI-SC096929DB0	FN1_aVb1 complex	simple:P02751	complex:aVb1 complex	ENSG00000115414		True	False	False	curated	True	0.7571231808	0.3269804071	0.7597401842	0.3295974105
CPI-SC067AD890A	VTN_aVb1 complex	simple:P04004	complex:aVb1 complex	ENSG00000109072		True	False	False	curated	True	0.7357449055	0.3056021318	0.7315660745	0.3014233008
CPI-SC0847A64D2	FN1_aVb5 complex	simple:P02751	complex:aVb5 complex	ENSG00000115414		True	False	False	curated	True	1.1153743523	0.796925588	1.1179913558	0.7995425915
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	ENSG00000135862		True	False	False	curated	True	1.210642891	0.1410754416	1.4345068057	0.3649393563
CPI-SC01AB9BED7	SPP1_a9b1 complex	simple:P10451	complex:a9b1 complex	ENSG00000118785		True	False	False	curated	True	0.8074237172	0.0	0.7400596717	0.0
CPI-SC056BF6CBB	TNC_a9b1 complex	simple:P24821	complex:a9b1 complex	ENSG00000041982		True	False	False	curated	True	0.0	0.0	0.7448453731	0.0
CPI-SC062D34C2A	VCAM1_a9b1 complex	simple:P19320	complex:a9b1 complex	ENSG00000162692		False	False	False	curated	True	0.8288828354	0.0	0.7485771082	0.0
CPI-CS08CC8F9D3	ACVR1_BMPR2_BMP7	complex:ACVR1_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS046B3C139	ACVR_1A2A receptor_BMP7	complex:ACVR_1A2A receptor	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0288D901D	ACVR_1A2B receptor_BMP7	complex:ACVR_1A2B receptor	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS05EAF93CC	BMPR1A_BMPR2_BMP7	complex:BMPR1A_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS08109C435	BMPR1B_BMPR2_BMP7	complex:BMPR1B_BMPR2	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0D35E69F6	BMR1A_ACR2A_BMP7	complex:BMR1A_ACR2A	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0C99F8D96	BMR1A_AVR2B_BMP7	complex:BMR1A_AVR2B	simple:P18075		ENSG00000101144	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0E1BF543E	ACVR1_BMPR2_BMP5	complex:ACVR1_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	0.8300048976	0.0	0.2623366657
CPI-CS0EC80CA59	ACVR_1A2A receptor_BMP5	complex:ACVR_1A2A receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	0.4889311282	0.0	0.2027291233
CPI-CS0FCC00896	ACVR_1A2B receptor_BMP5	complex:ACVR_1A2B receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	0.1692837713	0.0	0.1235168888
CPI-CS046BCFC6F	BMPR1A_BMPR2_BMP5	complex:BMPR1A_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	1.0865884598	0.0	0.3976455741
CPI-CS02C93975C	BMPR1B_BMPR2_BMP5	complex:BMPR1B_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	0.0126122232	0.0	0.0186061735
CPI-CS047EE9E03	BMR1A_ACR2A_BMP5	complex:BMR1A_ACR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	0.4889311282	0.0	0.2027291233
CPI-CS0CA393CC5	BMR1A_AVR2B_BMP5	complex:BMR1A_AVR2B	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.0	0.1692837713	0.0	0.1235168888
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.8359452878	0.8762686492	0.2682770559	0.3086004173
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.4948715184	0.5351948798	0.2086695136	0.248992875
CPI-CS02AEFFE28	ACVR_1A2B receptor_BMP6	complex:ACVR_1A2B receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.1752241615	0.2155475229	0.1294572791	0.1697806405
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	1.09252885	1.1328522114	0.4035859643	0.4439093258
CPI-CS0EF793D6A	BMPR1B_BMPR2_BMP6	complex:BMPR1B_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.0185526134	0.0588759748	0.0245465638	0.0648699252
CPI-CS0247DA882	BMR1A_ACR2A_BMP6	complex:BMR1A_ACR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.4948715184	0.5351948798	0.2086695136	0.248992875
CPI-CS076E1A639	BMR1A_AVR2B_BMP6	complex:BMR1A_AVR2B	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.1752241615	0.2155475229	0.1294572791	0.1697806405
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.8458438512	0.0	0.2781756193	0.0
CPI-CS0CE2A204A	ACVR_1A2A receptor_BMP8A	complex:ACVR_1A2A receptor	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.5047700818	0.0	0.218568077	0.0
CPI-CS0860DA460	ACVR_1A2B receptor_BMP8A	complex:ACVR_1A2B receptor	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.1851227249	0.0	0.1393558425	0.0
CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	1.1024274134	0.0	0.4134845278	0.0
CPI-CS0484364A2	BMPR1B_BMPR2_BMP8A	complex:BMPR1B_BMPR2	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.0284511768	0.0	0.0344451272	0.0
CPI-CS0C091F24B	BMR1A_ACR2A_BMP8A	complex:BMR1A_ACR2A	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.5047700818	0.0	0.218568077	0.0
CPI-CS017A50010	BMR1A_AVR2B_BMP8A	complex:BMR1A_AVR2B	simple:Q7Z5Y6		ENSG00000183682	True	True	False	curated	False	0.1851227249	0.0	0.1393558425	0.0
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		ENSG00000122641	True	True	False	curated	False	0.5185943885	0.532841302	0.2323923836	0.2466392971
CPI-CS04DD927C9	ACVR_1A2B receptor_INHBA	complex:ACVR_1A2B receptor	simple:P08476		ENSG00000122641	True	True	False	curated	False	0.1989470316	0.2131939451	0.1531801491	0.1674270626
CPI-CS0533A30DC	ACVR_1B2A receptor_INHBA	complex:ACVR_1B2A receptor	simple:P08476		ENSG00000122641	True	True	False	curated	False	0.1394451069	0.1536920204	0.0836222626	0.0978691761
CPI-CS073233FCC	ACVR_1A2A receptor_INHBB	complex:ACVR_1A2A receptor	simple:P09529		ENSG00000163083	True	True	False	curated	False	0.4933981589	0.0	0.207196154	0.0
CPI-CS048465560	ACVR_1A2B receptor_INHBB	complex:ACVR_1A2B receptor	simple:P09529		ENSG00000163083	True	True	False	curated	False	0.173750802	0.0	0.1279839195	0.0
CPI-CS02899BF8B	ACVR_1B2A receptor_INHBB	complex:ACVR_1B2A receptor	simple:P09529		ENSG00000163083	True	True	False	curated	False	0.1142488773	0.0	0.058426033	0.0
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		ENSG00000125845	True	True	False	curated	False	0.0	1.0844694783	0.0	0.3955265926
CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		ENSG00000125845	True	True	False	curated	False	0.0	0.0104932417	0.0	0.016487192
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		ENSG00000125845	True	True	False	curated	False	0.0	0.4868121467	0.0	0.2006101418
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		ENSG00000125845	True	True	False	curated	False	0.0	0.1671647898	0.0	0.1213979074
CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		ENSG00000125378	True	True	False	curated	False	1.094067502	1.1016047105	0.4051246163	0.4126618248
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		ENSG00000125378	True	True	False	curated	False	0.0200912654	0.0276284739	0.0260852157	0.0336224242
CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		ENSG00000125378	True	True	False	curated	False	0.4964101704	0.5039473789	0.2102081655	0.217745374
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		ENSG00000125378	True	True	False	curated	False	0.1767628135	0.184300022	0.130995931	0.1385331395
CPI-CS09CECD20D	BMPR1A_BMPR2_GDF5	complex:BMPR1A_BMPR2	simple:P43026		ENSG00000125965	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0700FDD27	BMPR1B_BMPR2_GDF5	complex:BMPR1B_BMPR2	simple:P43026		ENSG00000125965	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0DAA66443	BMR1A_ACR2A_GDF5	complex:BMR1A_ACR2A	simple:P43026		ENSG00000125965	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS036BF2AC7	BMR1A_AVR2B_GDF5	complex:BMR1A_AVR2B	simple:P43026		ENSG00000125965	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0B9A4CA4D	BMPR1A_BMPR2_GDF6	complex:BMPR1A_BMPR2	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS0C623F17A	BMPR1B_BMPR2_GDF6	complex:BMPR1B_BMPR2	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	0.0	0.0	0.0	0.0
CPI-CS04C402DFB	BMR1A_ACR2A_GDF6	complex:BMR1A_ACR2A	simple:Q6KF10		ENSG00000156466	True	True	False	curated	False	0.0	0.0	0.0	0.0
